timestamp,tracking_id,user_id,industry,TYPE,GOAL,LANGUAGE,LABEL,vision_json,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,Score Brut Z
2025-11-20T21:21:20.931Z,track_1763673680931,current-user,beauty,static,conversion,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""left-weighted"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.2
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""unclear"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""skincare bottle""],
    ""background_type"": ""outdoor"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 5,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""DR. BARBARA STURM"",
      ""SUN DROPS"",
      ""SPF 50"",
      ""A LIGHTWEIGHT SPF 50 SUN SERUM THAT PROTECTS"",
      ""AGAINST UVA/UVB RAYS"",
      ""100% AGREE*"",
      ""SKIN IS OPTIMALLY PROTECTED IN THE SUN"",
      ""98% AGREE*"",
      ""SKIN FEELS LESS IRRITATED BY THE SUN""
    ]
  },
  ""style"": {
    ""creative_style"": ""product_photo"",
    ""ugc_signals"": false,
    ""studio_signals"": false,
    ""color_palette"": [""blue"", ""beige"", ""white"", ""brown""],
    ""dominant_color"": ""blue"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.4,
    ""symmetry_level"": ""low""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""clean calm""
  },
  ""raw_description"": ""The image shows a hand holding a dropper bottle of DR. BARBARA STURM Sun Drops SPF 50 product against a clear blue sky. The bottle is prominently placed on the right side. On the left side, there is text providing product information and highlighted benefits. The visual style is bright and minimalistic, focusing on the product.""
}",1,1,0,0,0.2,1,2,5,1,1,2,0,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
2025-11-20T21:25:38.692Z,track_1763673938692,current-user,beauty,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""mixed"",
    ""framing"": ""close-up"",
    ""composition_type"": ""split-screen"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.3
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": true,
    ""eye_contact"": false,
    ""props_present"": [""eye serum applicator""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 5,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""NEW"",
      ""SQUALANE + 5% NIACINAMIDE BRIGHTENING EYE SERUM"",
      ""90%"",
      ""SAW INSTANTLY REDUCED UNDER-EYE PUFFINESS*"",
      ""*Based on participant questionnaires from a study on 27 women, with twice daily use"",
      ""BIOSSANCE""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""beige"", ""green"", ""white"", ""brown""],
    ""dominant_color"": ""beige"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""neutral"",
    ""energy_level"": ""low"",
    ""mood"": ""calm focus""
  },
  ""raw_description"": ""The image is a split-screen ad featuring a close-up of a woman's face on the left side with eye serum applied beneath her eye. On the right side, there is a product shot of a green tube of serum with a roller applicator. The background is a light solid beige with clean text highlighting ingredients and efficacy statistics.""
}",0,1,0,0,0.3,1,2,5,1,1,2,0,0.2,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,
2025-11-20T21:27:41.857Z,track_1763674061857,current-user,beauty,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""none"",
    ""product_size_ratio"": 0.0
  },
  ""visual_elements"": {
    ""has_product"": false,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": true,
    ""eye_contact"": true,
    ""props_present"": [],
    ""background_type"": ""studio"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": true,
    ""visible_words"": [
      ""Try Before You Buy"",
      ""Visit Bluemercury Waterside at Marina del Rey to perfect your skincare routine"",
      ""Explore samples from top brands like Sisley-Paris, Augustinus Bader, Dr. Barbara Sturm, and more"",
      ""Augustinus Bader"",
      ""Dr. Barbara Sturm"",
      ""Sisley Paris""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""blue"", ""white"", ""black"", ""brown""],
    ""dominant_color"": ""blue"",
    ""contrast_level"": ""high"",
    ""brightness_level"": ""medium""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""neutral"",
    ""energy_level"": ""low"",
    ""mood"": ""serene""
  },
  ""raw_description"": ""The image features a close-up portrait of a woman with glowing skin, centered in the frame. She is making direct eye contact and gently touching her face, with a solid blue background. The top portion of the image contains promotional text and brand names, and the composition uses strong lighting and clear studio styling. Logos of skincare brands are displayed at the bottom.""
}",0,1,0,0,0,2,1,4,1,1,2,0,0.3,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,
2025-11-20T21:31:10.412Z,track_1763674270412,current-user,beauty,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""medium"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.15
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": true,
    ""eye_contact"": false,
    ""props_present"": [""tube""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""Your 2-in-1 solution for visible wrinkle reduction in 7 days* & UV protection"",
      ""NEW ADVANCED DAY ULTIMATE PROTECT MOISTURIZER"",
      ""Medik8"",
      ""CLINICALLY PROVEN SKINCARE""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""beige"", ""white"", ""black""],
    ""dominant_color"": ""beige"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""smiling"",
    ""energy_level"": ""medium"",
    ""mood"": ""pleasant, fresh""
  },
  ""raw_description"": ""The image features a woman smiling and holding a Medik8 product tube near her face. She has moisturizer applied on her cheek, and the background is a clean beige color. The text is placed above and below the woman's face, highlighting the product's benefits. The composition is centered with studio-style lighting.""
}",0,0,1,0,0.15,1,2,4,1,1,2,0,0.3,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,
2025-11-20T21:41:18.460Z,track_1763674878460_0,current-user,beauty,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.6
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": false,
    ""human_count"": 0,
    ""human_gender_approx"": ""none"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""water splash""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [""MY SKIN JUST GLOWS"", ""MAR BEAR, SEP 2023"", ""CHARLOTTE'S MAGIC WATER CREAM"", ""Review taken from charlottetilbury.com""]
  },
  ""style"": {
    ""creative_style"": ""testimonial"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""blue"", ""white"", ""peach""],
    ""dominant_color"": ""blue"",
    ""contrast_level"": ""high"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""medium"",
    ""mood"": ""fresh clean""
  },
  ""raw_description"": ""The image shows a close-up view of a facial cream jar, 'Charlotte's Magic Water Cream', placed centrally with water splashing around it. A five-star rating and quote from a review are displayed above the product, and a footnote referencing the review source is shown below. The background is a clean, gradient light blue suggesting freshness and hydration.""
}",1,1,0,0,0.6,2,2,4,1,1,2,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2025-11-20T21:43:31.554Z,track_1763675011554_0,current-user,beauty,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""close-up"",
    ""composition_type"": ""split-screen"",
    ""product_visibility"": ""none"",
    ""product_size_ratio"": 0.0
  },
  ""visual_elements"": {
    ""has_product"": false,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": true,
    ""eye_contact"": true,
    ""props_present"": [],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""CharlotteTilbury"",
      ""AWARD-WINNING"",
      ""CHARLOTTE’S MAGIC CREAM"",
      ""IMMEDIATE SKIN REVIVAL, CLINICALLY PROVEN RESULTS"",
      ""BEFORE"",
      ""IMMEDIATELY AFTER""
    ]
  },
  ""style"": {
    ""creative_style"": ""testimonial"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""pink"", ""white"", ""brown"", ""beige""],
    ""dominant_color"": ""pink"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""neutral"",
    ""energy_level"": ""low"",
    ""mood"": ""calm""
  },
  ""raw_description"": ""The image features a split-screen close-up of a woman's face with 'before' and 'immediately after' comparisons of skin texture. The woman faces forward with clear, direct eye contact and a background in soft pink gradients. The upper portion contains text branding and claims about the skincare product, while the focus remains on the visible difference in the skin between both sides of the woman's face.""
}",0,1,0,0,0,1,2,4,1,1,2,0,0.3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,
2025-11-20T21:43:32.571Z,track_1763675012571_1,current-user,beauty,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.3
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": false,
    ""human_count"": 0,
    ""human_gender_approx"": ""none"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [],
    ""background_type"": ""abstract"",
    ""background_clarity"": ""medium""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 6,
    ""text_density"": ""high"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""CHARLOTTE TILBURY’S"",
      ""BIGGEST EVER CLINICAL TRIALS!"",
      ""AFTER JUST 6 WEEKS"",
      ""52% REDUCTION IN THE APPEARANCE OF DARK SPOTS*"",
      ""53% REDUCTION IN THE APPEARANCE OF POST-BLEMISH MARKS*"",
      ""3X REDUCTION IN THE APPEARANCE OF DARK CIRCLES*"",
      ""DARK SPOT CORRECTING"",
      ""SERUM"",
      ""BRIGHTENING VITAMIN C"",
      ""TRANEXAMIC ACID""
    ]
  },
  ""style"": {
    ""creative_style"": ""product_photo"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""pink"", ""white"", ""rose gold"", ""black""],
    ""dominant_color"": ""pink"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""medium"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""medium"",
    ""mood"": ""clinical elegance""
  },
  ""raw_description"": ""The image features a close-up of a cosmetic serum bottle placed centrally, accompanied by floral graphics in the background. Text blocks dominate the right side of the image with claims about the product's effectiveness in reducing dark spots, post-blemish marks, and dark circles. The layout uses a pink and white color palette, with high brightness and an abstract soft-focus background. The product is clearly visible, and studio-style lighting is used.""
}",1,1,0,0,0.3,1,2,6,2,1,2,1,0.2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,
2025-11-20T21:43:33.803Z,track_1763675013803_2,current-user,beauty,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""close-up"",
    ""composition_type"": ""right-weighted"",
    ""product_visibility"": ""medium"",
    ""product_size_ratio"": 0.15
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": true,
    ""eye_contact"": true,
    ""props_present"": [""jar""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 3,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [""92%"", ""AGREE FOUNDATION STAYS FLAWLESS ALL DAY*"", ""CHARLOTTE'S MAGIC WATER CREAM""]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""blue"", ""beige"", ""white""],
    ""dominant_color"": ""blue"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.25,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""neutral"",
    ""energy_level"": ""low"",
    ""mood"": ""calm""
  },
  ""raw_description"": ""The image features a close-up of a female model resting her head on her hands with eye contact directed at the viewer. A skincare or cosmetic product jar is placed in the bottom right corner. Bold blue text stating a product claim appears in the upper right. The background is a clean, solid light blue tone.""
}",0,1,0,0,0.15,1,2,3,1,1,2,0,0.25,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,
2025-11-20T21:43:34.517Z,track_1763675014517_3,current-user,beauty,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.5
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": false,
    ""human_count"": 0,
    ""human_gender_approx"": ""none"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 3,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""THE SECRET TO IMMEDIATE"",
      ""SKIN REVIVAL ON-THE-GO!"",
      ""AWARD WINNING"",
      ""CharlotteTilbury"",
      ""MINI CHARLOTTE’S MAGIC CREAM""
    ]
  },
  ""style"": {
    ""creative_style"": ""product_photo"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""peach"", ""gold"", ""white"", ""black""],
    ""dominant_color"": ""peach"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""luxurious""
  },
  ""raw_description"": ""The image features a centered close-up of a jar labeled 'CharlotteTilbury' with a gold lid, set against a solid peach background. Above and below the product, there are text elements including a headline and product name. An 'AWARD WINNING' badge is present to the left of the product. There are no people or other objects in the image.""
}",1,1,0,0,0.5,1,2,3,1,1,2,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2025-11-20T21:43:35.254Z,track_1763675015254_4,current-user,beauty,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.5
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": false,
    ""human_count"": 0,
    ""human_gender_approx"": ""none"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""tube"", ""product smear""],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 2,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""SPF 50 PA++++"",
      ""INVISIBLE UV FLAWLESS PORELESS PRIMER"",
      ""FLAWLESS, PORELESS-LOOKING SKIN + DAILY DEFENCE"",
      ""NEW! XL 60ML SIZE"",
      ""SPF 50 PA++++ SHIELD""
    ]
  },
  ""style"": {
    ""creative_style"": ""product_photo"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""white"", ""pink"", ""beige"", ""black"", ""red""],
    ""dominant_color"": ""pink"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""clean minimal""
  },
  ""raw_description"": ""The image features a tube of cosmetic primer placed vertically in the center on a pink background, with a smear of the product beneath it. Text is placed to the left side of the product describing its features and size. The background is a solid and clean pink tone, and the overall composition is minimal and studio-shot.""
}",1,1,0,0,0.5,1,2,2,1,1,2,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2025-11-21T20:48:20.054Z,track_1763758100054_0,current-user,beauty,static,conversion,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.5
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": false,
    ""human_count"": 0,
    ""human_gender_approx"": ""none"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [],
    ""background_type"": ""solid"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 5,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""NEW!"",
      ""XL"",
      ""60ML SIZE"",
      ""€79"",
      ""30ML"",
      ""€49"",
      ""SPF 50 PA++++"",
      ""INVISIBLE UV"",
      ""FLAWLESS"",
      ""PORELESS"",
      ""PRIMER"",
      ""SHIELD""
    ]
  },
  ""style"": {
    ""creative_style"": ""product_photo"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""pink"", ""white"", ""black""],
    ""dominant_color"": ""pink"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.3,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""clean minimal""
  },
  ""raw_description"": ""The image features two cosmetic tubes labeled as 'Invisible UV Flawless Poreless Primer' against a solid pink background. Product sizes and prices are mentioned alongside: 60ml for €79 and 30ml for €49. The layout is centered with high product visibility and clean studio lighting.""
}",1,1,0,0,0.5,1,2,5,1,1,2,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2025-11-21T23:51:15.561Z,track_1763769075561_2,current-user,Undewear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""product"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.7
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""male"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [],
    ""background_type"": ""lifestyle"",
    ""background_clarity"": ""medium""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": true,
    ""visible_words"": [
      ""The Most Supportive & Breathable Boxer Briefs Ever"",
      ""Modal pouch for breathable support"",
      ""Internal Sling For Comfort, Lift, And Separation"",
      ""SELLING FAST""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""maroon"", ""white"", ""tan"", ""black""],
    ""dominant_color"": ""maroon"",
    ""contrast_level"": ""high"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.1,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""informative""
  },
  ""raw_description"": ""The image shows a close-up view of a person wearing maroon boxer briefs, with the product prominently centered. Labels point to specific supportive features of the boxer briefs. The background includes part of a leather surface, suggesting a casual setting. Text annotations describe the product’s support features, and a 'Selling Fast' badge is also present.""
}",1,1,0,0,0.7,2,2,4,1,1,2,0,0.1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,
2025-11-21T23:51:14.728Z,track_1763769074728_1,current-user,Undewear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""medium"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.5
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""lifestyle"",
    ""background_clarity"": ""medium""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 2,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""UNE MAILLE unique"",
      ""TRICOTÉE SUR-MESURE"",
      ""POUR VOTRE CONFORT"",
      ""COTON BIO"",
      ""ET TENCEL"",
      ""PRODUCTION RESPONSABLE"",
      ""DOUX ET RESPECTUEUX"",
      ""POUR VOTRE PEAU""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""beige"", ""navy"", ""white""],
    ""dominant_color"": ""beige"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""medium""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""calm""
  },
  ""raw_description"": ""The image features a medium-framed view of a woman wearing a matching dark navy bra and high-waisted underwear set. The person's face is not fully visible, focusing the attention on the product. There are several text blocks in white, with a headline on the chest area and three benefit points on the bottom garment. The background includes a lightly patterned wall, suggesting a lifestyle indoor setting.""
}",0,0,1,0,0.5,1,2,2,1,1,2,0,0.2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,
2025-11-21T23:51:13.623Z,track_1763769073623_0,current-user,Undewear,static,awareness,en,positive,"{
  ""layout"": {
    ""primary_focus"": ""person"",
    ""framing"": ""close-up"",
    ""composition_type"": ""centered"",
    ""product_visibility"": ""high"",
    ""product_size_ratio"": 0.4
  },
  ""visual_elements"": {
    ""has_product"": true,
    ""has_human"": true,
    ""human_count"": 1,
    ""human_gender_approx"": ""female"",
    ""face_visible"": false,
    ""eye_contact"": false,
    ""props_present"": [""underwear""],
    ""background_type"": ""studio"",
    ""background_clarity"": ""clean""
  },
  ""text_elements"": {
    ""has_text"": true,
    ""text_blocks"": 4,
    ""text_density"": ""medium"",
    ""main_headline_present"": true,
    ""cta_present"": false,
    ""visible_words"": [
      ""LEAKPROOF ULTRATHIN NO-SHOW BIKINI"",
      ""Forget panty liners."",
      ""Light flow days love these."",
      ""Sleek. Weightless. Comfy."",
      ""knix""
    ]
  },
  ""style"": {
    ""creative_style"": ""studio"",
    ""ugc_signals"": false,
    ""studio_signals"": true,
    ""color_palette"": [""pink"", ""tan"", ""white"", ""grey""],
    ""dominant_color"": ""pink"",
    ""contrast_level"": ""medium"",
    ""brightness_level"": ""high""
  },
  ""structural_cues"": {
    ""hierarchy_clarity"": ""clear"",
    ""visual_noise_level"": ""low"",
    ""whitespace_ratio"": 0.2,
    ""symmetry_level"": ""high""
  },
  ""emotion_tone"": {
    ""emotion_visible"": ""none"",
    ""energy_level"": ""low"",
    ""mood"": ""calm clean""
  },
  ""raw_description"": ""The image features a close-up, centered shot of a woman from the chest down, wearing light pink underwear. Text is displayed prominently in the upper and middle sections with product claims and descriptions. The background is clean and neutral, suggesting a studio setting. The brand name 'knix' is visible near the bottom of the image.""
}",0,1,0,0,0.4,1,2,4,1,1,2,0,0.2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,
